登録番号	用途	農薬の種類	農薬の名称	略称	作物名	適用場所	適用病害虫雑草名	使用目的	希釈倍数使用量	散布液量	使用時期	本剤の使用回数	使用方法	くん蒸時間	くん蒸温度	適用土壌	適用地帯名	適用農薬名	混合数	有効成分①を含む農薬の総使用回数	有効成分②を含む農薬の総使用回数	有効成分③を含む農薬の総使用回数	有効成分④を含む農薬の総使用回数	有効成分⑤を含む農薬の総使用回数
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	にがうり			前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の古株枯死	20㍑/10a		前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の収穫終了後古株撤去前まで	1回	灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	にがうり			ｺﾅｼﾞﾗﾐ類蔓延防止	20㍑/10a		前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の収穫終了後古株撤去前まで	1回	灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	にがうり		ﾈｺﾌﾞｾﾝﾁｭｳ		30㍑/10a			1回	耕起整地後､灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	さやいんげん		萎凋病		20～30㍑/10a			1回	耕起整地後､灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	3回以内(床土1回以内､圃場2回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	さやえんどう			前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の古株枯死	20㍑/10a		前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の収穫終了後古株撤去前まで	1回	灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	さやいんげん		ﾈｺﾌﾞｾﾝﾁｭｳ		30㍑/10a			1回	耕起整地後､灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	3回以内(床土1回以内､圃場2回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	さやえんどう			ｺﾅｼﾞﾗﾐ類蔓延防止	20㍑/10a		前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の収穫終了後古株撤去前まで	1回	灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	実えんどう			前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の古株枯死	20㍑/10a		前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の収穫終了後古株撤去前まで	1回	灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	さやえんどう		根腐病		20～30㍑/10a			1回	耕起整地後､灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	さやえんどう		ﾈｺﾌﾞｾﾝﾁｭｳ		30㍑/10a			1回	耕起整地後､灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	実えんどう			ｺﾅｼﾞﾗﾐ類蔓延防止	20㍑/10a		前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の収穫終了後古株撤去前まで	1回	灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	実えんどう		根腐病		20～30㍑/10a			1回	耕起整地後､灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	しょうが			前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の古株枯死	20㍑/10a		前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の収穫終了後古株撤去前まで	1回	灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	実えんどう		ﾈｺﾌﾞｾﾝﾁｭｳ		30㍑/10a			1回	耕起整地後､灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	しょうが			ｺﾅｼﾞﾗﾐ類蔓延防止	20㍑/10a		前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の収穫終了後古株撤去前まで	1回	灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	しょうが		根茎腐敗病		20～30㍑/10a			1回	耕起整地後､灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	葉しょうが			前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の古株枯死	20㍑/10a		前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の収穫終了後古株撤去前まで	1回	灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	葉しょうが			ｺﾅｼﾞﾗﾐ類蔓延防止	20㍑/10a		前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の収穫終了後古株撤去前まで	1回	灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	葉しょうが		根茎腐敗病		20～30㍑/10a			1回	耕起整地後､灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	みょうが(花穂)			前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の古株枯死	20㍑/10a		前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の収穫終了後古株撤去前まで	1回	灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	みょうが(花穂)		根茎腐敗病		20～30㍑/10a			1回	耕起整地後､灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	みょうが(茎葉)		根茎腐敗病		20～30㍑/10a			1回	耕起整地後､灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	みょうが(花穂)			ｺﾅｼﾞﾗﾐ類蔓延防止	20㍑/10a		前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の収穫終了後古株撤去前まで	1回	灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
21220	殺虫剤	ｸﾛﾙﾋﾟｸﾘﾝくん蒸剤	ｸﾛﾋﾟｸﾌﾛｰ	日本化薬	みょうが(茎葉)			前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の古株枯死	20㍑/10a		前作のﾄﾏﾄ､ﾐﾆﾄﾏﾄ､いちご､なす､ﾋﾟｰﾏﾝ､とうがらし類､ほうれんそう､ごぼう､いんげんまめ､きゅうり､すいか､うり類(漬物用､ただし､漬物用ﾒﾛﾝを除く)､にがうり､さやいんげん､さやえんどう､実えんどう､しょうが､葉しょうが､みょうが(花穂)､みょうが(茎葉)､こまつな､ｱｽﾊﾟﾗｶﾞｽ､にら､ねぎ､ｾﾙﾘｰまたは花き類･観葉植物の収穫終了後古株撤去前まで	1回	灌水ﾁｭｰﾌﾞを設置し､その上からﾎﾟﾘｴﾁﾚﾝ等で被覆する｡その後､液肥混合器等を使用し､本剤を処理用の水に混入させ処理する｡						1	2回以内(床土1回以内)				
